,State,County,City,datetime,Humidity,Temperature,Pressure,Wind_speed,Wind_direction,NO2 Mean,NO2 AQI,O3 Mean,O3 AQI,SO2 Mean,SO2 AQI,CO Mean,CO AQI
7782,Kansas,Wyandotte,Kansas City,2014-01-06,66.16666666666667,10.714520833333346,1016.2083333333334,2.2916666666666665,247.29166666666666,11.075,42.0,0.022792,31.0,0.7354164999999999,6.0,0.2411665,5.0
7783,Kansas,Wyandotte,Kansas City,2014-01-07,63.083333333333336,4.827708333333348,1014.6666666666666,2.5833333333333335,191.70833333333334,27.483333,45.0,0.012208,25.0,1.3333335,7.0,0.4947575,13.0
7784,Kansas,Wyandotte,Kansas City,2014-01-08,64.125,-4.280124999999972,1025.0,3.0416666666666665,131.875,18.966667,38.0,0.018417,23.0,2.0625,7.0,0.3576705,13.0
7785,Kansas,Wyandotte,Kansas City,2014-01-09,72.04166666666667,-6.653604166666646,1025.4583333333333,1.25,122.79166666666667,24.495833,30.0,0.006375,10.0,5.2541665,47.0,0.34512299999999996,6.0
7786,Kansas,Wyandotte,Kansas City,2014-01-10,84.45833333333333,1.5331250000000172,1010.4583333333334,1.1666666666666667,188.875,16.145833,23.0,0.00475,7.0,0.6354165,3.0,0.3755075,7.0
7787,Kansas,Wyandotte,Kansas City,2014-01-11,80.08333333333333,4.589166666666692,1005.6666666666666,1.4166666666666667,281.625,11.266667,30.0,0.014875,25.0,0.4125,0.0,0.26875,6.0
7788,Kansas,Wyandotte,Kansas City,2014-01-12,62.916666666666664,6.9756250000000195,1005.375,2.4583333333333335,233.0,15.970833,39.0,0.022917,31.0,0.9416665,3.0,0.3269585,6.0
7789,Kansas,Wyandotte,Kansas City,2014-01-13,64.29166666666667,6.042708333333351,1006.4583333333334,1.625,261.75,12.533333,37.0,0.019875,28.0,1.3708335,7.0,0.2697175,6.0
7790,Kansas,Wyandotte,Kansas City,2014-01-14,73.29166666666667,18.91937500000001,1007.0,4.291666666666667,303.2916666666667,5.270833,12.0,0.029625,32.0,1.552381,11.0,0.216413,6.0
7791,Kansas,Wyandotte,Kansas City,2014-01-15,55.958333333333336,2.0179097241666852,1018.9583333333334,3.9166666666666665,257.5833333333333,8.733333,11.0,0.026417,30.0,3.0474025,11.0,0.2203225,3.0
7792,Kansas,Wyandotte,Kansas City,2014-01-16,44.916666666666664,4.004770833333356,1010.25,5.375,259.5833333333333,4.870833,17.0,0.033708,35.0,0.7333335,4.0,0.185979,2.0
7793,Kansas,Wyandotte,Kansas City,2014-01-17,57.166666666666664,9.006003500208337,998.5833333333334,1.4166666666666667,302.6666666666667,11.995833,41.0,0.02475,34.0,1.1401515,4.0,0.2365835,7.0
7794,Kansas,Wyandotte,Kansas City,2014-01-18,62.25,13.545568730916663,992.1666666666666,0.08333333333333333,303.6666666666667,7.504167,28.0,0.024875,31.0,0.6104164999999999,7.0,0.249646,7.0
7795,Kansas,Wyandotte,Kansas City,2014-01-19,52.416666666666664,9.09479166666668,1003.625,2.25,266.4166666666667,11.933333,22.0,0.021375,31.0,0.3479165,0.0,0.367625,5.0
7796,Kansas,Wyandotte,Kansas City,2014-01-20,47.75,6.117145833333356,1010.7916666666666,1.75,267.625,14.195833,30.0,0.024583,32.0,2.6020835,14.0,0.364583,8.0
7797,Kansas,Wyandotte,Kansas City,2014-01-21,56.541666666666664,-7.801249999999986,1025.6666666666667,2.7083333333333335,255.16666666666666,8.620833,20.0,0.02475,31.0,2.0854165,21.0,0.1616665,2.0
7798,Kansas,Wyandotte,Kansas City,2014-01-22,52.875,-3.78479166666664,1018.75,1.4166666666666667,255.875,9.158333,25.0,0.027333,32.0,1.8666665,10.0,0.200958,3.0
7799,Kansas,Wyandotte,Kansas City,2014-01-23,62.5,-6.720312499999987,1030.0833333333333,2.5833333333333335,219.66666666666666,10.333333,42.0,0.022792,30.0,2.7733765,16.0,0.187583,3.0
7800,Kansas,Wyandotte,Kansas City,2014-01-24,45.916666666666664,-8.380209953249976,1027.5416666666667,2.625,252.0,11.129167,29.0,0.026208,29.0,0.1395835,0.0,0.2086875,3.0
7801,Kansas,Wyandotte,Kansas City,2014-01-25,49.916666666666664,5.542500000000023,1009.7916666666666,2.3333333333333335,249.95833333333334,11.1875,39.0,0.024958,32.0,1.4833335,11.0,0.271104,6.0
7802,Kansas,Wyandotte,Kansas City,2014-01-26,45.583333333333336,6.0485416666666865,1004.5,2.5416666666666665,250.875,3.770833,11.0,0.033,35.0,0.5874999999999999,7.0,0.1799585,6.0
7803,Kansas,Wyandotte,Kansas City,2014-01-27,33.541666666666664,-8.206666666666644,1026.0416666666667,6.125,319.5833333333333,5.320833,19.0,0.026875,32.0,0.6951295,3.0,0.1475185,2.0
7804,Kansas,Wyandotte,Kansas City,2014-01-28,44.0,-11.935833333333315,1032.125,2.0,174.16666666666666,24.618182,38.0,0.013458,29.0,0.9666665,4.0,0.367896,6.0
7805,Kansas,Wyandotte,Kansas City,2014-01-29,42.125,-5.836666666666642,1023.7083333333334,3.375,201.66666666666666,17.945833,34.0,0.025167,31.0,0.575,3.0,0.3195,5.0
7806,Kansas,Wyandotte,Kansas City,2014-01-30,29.25,2.69958333333336,1007.5416666666666,7.75,203.41666666666666,7.116667,9.0,0.029125,29.0,0.7729165,3.0,0.2421045,3.0
7807,Kansas,Wyandotte,Kansas City,2014-01-31,20.791666666666668,-3.400833333333312,1002.8333333333334,3.5416666666666665,66.45833333333333,8.616667,13.0,0.0225,28.0,0.23125,0.0,0.199521,2.0
7808,Kansas,Wyandotte,Kansas City,2014-02-01,43.75,-5.802916666666644,1002.3333333333334,1.2083333333333333,50.083333333333336,7.745833,11.0,0.0265,28.0,1.3458335,6.0,0.19647900000000001,2.0
7809,Kansas,Wyandotte,Kansas City,2014-02-02,35.458333333333336,-7.766249999999983,1016.125,1.1666666666666667,87.5,13.6875,40.0,0.021875,30.0,3.9479165,30.0,0.21925,3.0
7810,Kansas,Wyandotte,Kansas City,2014-02-03,59.82608695652174,-9.27416666666664,1026.7083333333333,1.7083333333333333,97.5,27.795833,45.0,0.017,25.0,6.40625,52.0,0.426229,7.0
7811,Kansas,Wyandotte,Kansas City,2014-02-04,74.75,-4.460833333333308,1021.8333333333334,4.916666666666667,70.0,13.054167,20.0,0.028125,34.0,2.2041665,16.0,0.215833,3.0
7812,Kansas,Wyandotte,Kansas City,2014-02-05,69.25,-11.837499999999979,1028.2083333333333,5.666666666666667,257.9166666666667,5.370833,13.0,0.032583,35.0,0.9618015,11.0,0.17768499999999998,2.0
7813,Kansas,Wyandotte,Kansas City,2014-02-06,61.458333333333336,-15.631666666666641,1037.3333333333333,1.9583333333333333,288.3333333333333,17.480952,38.0,0.021583,33.0,2.7729165,41.0,0.2387705,5.0
7814,Kansas,Wyandotte,Kansas City,2014-02-07,51.333333333333336,-13.421666666666644,1030.3333333333333,1.0833333333333333,124.58333333333333,24.5125,41.0,0.017833,23.0,2.4979165,14.0,0.3294585,5.0
7815,Kansas,Wyandotte,Kansas City,2014-02-08,66.66666666666667,-6.9037499999999765,1021.6666666666666,2.25,155.41666666666666,17.7125,31.0,0.0225,28.0,0.4604165,0.0,0.31956249999999997,5.0
7816,Kansas,Wyandotte,Kansas City,2014-02-09,72.16666666666667,-5.046249999999977,1023.375,3.0416666666666665,217.5,7.879167,10.0,0.035625,34.0,0.7583335,6.0,0.201146,3.0
7817,Kansas,Wyandotte,Kansas City,2014-02-10,57.416666666666664,-11.437916666666645,1031.125,3.625,34.583333333333336,9.0125,18.0,0.030292,33.0,0.5958335,11.0,0.2174585,3.0
7818,Kansas,Wyandotte,Kansas City,2014-02-11,54.041666666666664,-12.729166666666643,1031.6666666666667,2.0833333333333335,42.916666666666664,27.429167,41.0,0.016833,27.0,2.5875000000000004,27.0,0.36654200000000003,5.0
7819,Kansas,Wyandotte,Kansas City,2014-02-12,53.625,-7.248749999999975,1021.375,1.7916666666666667,195.41666666666666,25.816667,48.0,0.024583,38.0,0.9541664999999999,3.0,0.38739599999999996,7.0
7820,Kansas,Wyandotte,Kansas City,2014-02-13,66.45833333333333,-0.2612499999999803,1012.4166666666666,2.75,197.5,26.995833,48.0,0.025667,40.0,0.5270835,1.0,0.3822705,6.0
7821,Kansas,Wyandotte,Kansas City,2014-02-14,69.21739130434783,0.6666666666666856,1008.4583333333334,3.4583333333333335,260.0,17.9875,49.0,0.023417,34.0,0.31875,1.0,0.2962715,5.0
7822,Kansas,Wyandotte,Kansas City,2014-02-15,69.54166666666667,-4.279999999999975,1017.2083333333334,1.7083333333333333,123.75,22.3125,42.0,0.021708,26.0,1.18125,4.0,0.491417,8.0
7823,Kansas,Wyandotte,Kansas City,2014-02-16,72.95238095238095,3.881250000000025,1018.5,2.625,128.75,11.55,20.0,0.024125,26.0,7.85625,40.0,0.24418749999999997,6.0
7824,Kansas,Wyandotte,Kansas City,2014-02-17,64.22727272727273,8.973333333333358,1012.9583333333334,3.7916666666666665,169.16666666666666,18.566667,42.0,0.022667,35.0,3.3354165,47.0,0.2776665,5.0
7825,Kansas,Wyandotte,Kansas City,2014-02-18,38.916666666666664,12.492083333333362,1011.25,4.875,215.0,10.9375,24.0,0.032333,39.0,0.5583335,1.0,0.2940835,5.0
7826,Kansas,Wyandotte,Kansas City,2014-02-19,51.47826086956522,11.229583333333357,1012.875,2.25,151.25,18.275,34.0,0.015667,23.0,2.9729165,19.0,0.3510625,7.0
7827,Kansas,Wyandotte,Kansas City,2014-02-20,80.33333333333333,10.220000000000027,999.5833333333334,4.791666666666667,144.16666666666666,12.645833,30.0,0.024375,33.0,1.4333335,11.0,0.216,3.0
7828,Kansas,Wyandotte,Kansas City,2014-02-21,43.56521739130435,7.983333333333356,1010.125,4.833333333333333,260.0,12.259091,42.0,0.021917,34.0,0.5509740000000001,4.0,0.30072,6.0
7829,Kansas,Wyandotte,Kansas City,2014-02-22,51.43478260869565,10.316250000000018,1012.9166666666666,1.9583333333333333,100.41666666666667,21.204167,46.0,0.021417,31.0,3.0145835,26.0,0.4876455,8.0
7830,Kansas,Wyandotte,Kansas City,2014-02-23,51.65217391304348,3.9687500000000235,1022.125,4.958333333333333,45.0,4.075,6.0,0.03375,32.0,0.75,7.0,0.1975,2.0
7831,Kansas,Wyandotte,Kansas City,2014-02-24,45.26086956521739,-1.9799999999999756,1026.5833333333333,3.5,63.333333333333336,11.491667,24.0,0.026042,29.0,5.2854165,41.0,0.21708349999999998,3.0
7832,Kansas,Wyandotte,Kansas City,2014-02-25,56.30434782608695,-3.3395833333333136,1025.75,4.375,72.5,5.291667,10.0,0.028417,30.0,1.2395835000000002,6.0,0.197521,2.0
7833,Kansas,Wyandotte,Kansas City,2014-02-26,47.083333333333336,-8.180833333333311,1027.4583333333333,4.291666666666667,267.9166666666667,7.7125,21.0,0.03,34.0,0.7145835,6.0,0.24306250000000001,3.0
7834,Kansas,Wyandotte,Kansas City,2014-02-27,44.333333333333336,-0.3954166666666505,1018.1666666666666,3.25,162.08333333333334,10.383333,18.0,0.029,33.0,7.2166665000000005,59.0,0.225104,3.0
7835,Kansas,Wyandotte,Kansas City,2014-02-28,37.708333333333336,4.744166666666696,1012.5416666666666,3.8333333333333335,113.33333333333333,18.033333,30.0,0.024083,31.0,8.8479165,76.0,0.3113125,5.0
7836,Kansas,Wyandotte,Kansas City,2014-03-01,63.416666666666664,3.1495833333333536,1019.9583333333334,4.666666666666667,115.83333333333333,6.283333,11.0,0.030042,31.0,0.5666665,6.0,0.21687499999999998,5.0
7837,Kansas,Wyandotte,Kansas City,2014-03-02,66.625,-6.089583333333306,1030.6666666666667,6.125,115.41666666666667,6.504167,14.0,0.03025,31.0,2.6958335,14.0,0.1902085,2.0
7838,Kansas,Wyandotte,Kansas City,2014-03-03,49.333333333333336,-6.960416666666641,1033.3333333333333,3.2083333333333335,147.91666666666666,17.304167,32.0,0.021125,25.0,11.1666665,57.0,0.263896,3.0
7839,Kansas,Wyandotte,Kansas City,2014-03-04,57.95652173913044,1.03755208333335,1023.2083333333334,2.75,181.79166666666666,22.270833,35.0,0.023792,37.0,1.2479165,6.0,0.337604,5.0
7840,Kansas,Wyandotte,Kansas City,2014-03-05,63.95238095238095,5.812104166666688,1020.25,2.0416666666666665,100.33333333333333,28.809524,48.0,0.017792,29.0,1.5825755,6.0,0.4632935,8.0
7841,Kansas,Wyandotte,Kansas City,2014-03-06,70.95454545454545,5.325000000000024,1023.0833333333334,1.9583333333333333,65.83333333333333,22.695455,37.0,0.0205,29.0,3.7766665,50.0,0.3801555,5.0
7842,Kansas,Wyandotte,Kansas City,2014-03-07,55.291666666666664,10.939166666666692,1013.0,2.9166666666666665,176.66666666666666,16.4375,24.0,0.030125,36.0,1.5666665000000002,7.0,0.299979,5.0
7843,Kansas,Wyandotte,Kansas City,2014-03-08,64.68181818181819,6.975416666666692,1020.7916666666666,4.958333333333333,184.16666666666666,16.504167,35.0,0.019667,29.0,3.63125,10.0,0.277396,6.0
7844,Kansas,Wyandotte,Kansas City,2014-03-09,61.608695652173914,7.392916666666693,1024.125,2.7916666666666665,160.0,17.2875,33.0,0.029333,38.0,0.78125,1.0,0.460979,9.0
7845,Kansas,Wyandotte,Kansas City,2014-03-10,30.75,15.263333333333355,1011.2916666666666,4.708333333333333,225.41666666666666,19.7625,53.0,0.025042,33.0,0.7562500000000001,3.0,0.4202915,8.0
7846,Kansas,Wyandotte,Kansas City,2014-03-11,42.36363636363637,15.948333333333354,1001.0833333333334,3.125,151.25,13.279167,25.0,0.032542,40.0,1.4104165,7.0,0.288792,8.0
7847,Kansas,Wyandotte,Kansas City,2014-03-12,61.34782608695652,4.722916666666684,1016.9166666666666,6.208333333333333,317.9166666666667,10.475,43.0,0.023333,35.0,1.4,6.0,0.262708,6.0
7848,Kansas,Wyandotte,Kansas City,2014-03-13,45.75,9.275833333333352,1017.7916666666666,2.6666666666666665,182.91666666666666,19.170833,39.0,0.029625,39.0,0.6520835,4.0,0.39420849999999996,7.0
7849,Kansas,Wyandotte,Kansas City,2014-03-14,24.791666666666668,13.742083333333357,1010.7916666666666,5.5,254.16666666666666,12.445833,39.0,0.027375,43.0,1.06875,6.0,0.325875,7.0
7850,Kansas,Wyandotte,Kansas City,2014-03-15,39.083333333333336,11.023333333333348,1013.2083333333334,2.9583333333333335,129.16666666666666,17.35,48.0,0.03925,58.0,1.2604165,7.0,0.402146,9.0
7851,Kansas,Wyandotte,Kansas City,2014-03-16,66.27272727272727,6.297500000000021,1018.0,7.708333333333333,45.0,4.383333,11.0,0.030208,32.0,0.41874999999999996,11.0,0.199604,3.0
7852,Kansas,Wyandotte,Kansas City,2014-03-17,52.666666666666664,0.20458333333335568,1014.3333333333334,3.5833333333333335,135.0,11.070833,26.0,0.029167,32.0,1.9875,29.0,0.24662499999999998,3.0
7853,Kansas,Wyandotte,Kansas City,2014-03-18,45.391304347826086,9.10083333333336,1000.0416666666666,5.083333333333333,169.58333333333334,8.725,29.0,0.031792,39.0,0.8708335,1.0,0.24995799999999999,3.0
7854,Kansas,Wyandotte,Kansas City,2014-03-19,50.04761904761905,7.606666666666688,1011.5,4.916666666666667,295.0,14.655556,46.0,0.026292,39.0,1.6607145,9.0,0.23102499999999998,3.0
7855,Kansas,Wyandotte,Kansas City,2014-03-20,38.166666666666664,9.640833333333354,1016.9166666666666,3.625,187.08333333333334,16.029167,36.0,0.031583,44.0,0.5916665,1.0,0.389646,5.0
7856,Kansas,Wyandotte,Kansas City,2014-03-21,33.65,12.768750000000018,1010.1666666666666,3.4166666666666665,236.66666666666666,11.241667,34.0,0.03375,43.0,1.1541665,13.0,0.259396,5.0
7857,Kansas,Wyandotte,Kansas City,2014-03-22,41.27272727272727,5.285833333333358,1023.0833333333334,5.458333333333333,210.0,6.633333,16.0,0.029708,33.0,3.7375,14.0,0.188104,2.0
7858,Kansas,Wyandotte,Kansas City,2014-03-23,44.30434782608695,-0.2945833333333094,1031.2083333333333,4.041666666666667,134.16666666666666,7.383333,30.0,0.026958,32.0,2.0333335000000003,11.0,0.20606249999999998,3.0
7859,Kansas,Wyandotte,Kansas City,2014-03-24,50.35,0.3550000000000253,1025.375,2.125,95.0,20.2625,34.0,0.016583,21.0,2.94375,17.0,0.305833,5.0
7860,Kansas,Wyandotte,Kansas City,2014-03-25,55.6,-0.11374999999996997,1025.7916666666667,2.9583333333333335,248.33333333333334,12.254167,42.0,0.024458,38.0,0.3333335,3.0,0.28258300000000003,6.0
7861,Kansas,Wyandotte,Kansas City,2014-03-26,34.44444444444444,3.4683333333333572,1019.75,4.333333333333333,120.83333333333333,12.22381,32.0,0.034063,39.0,0.5214285000000001,1.0,0.28880700000000004,6.0
7862,Kansas,Wyandotte,Kansas City,2014-03-27,71.08333333333333,10.805000000000021,1001.625,7.458333333333333,195.0,4.805882,8.0,0.028211,27.0,0.3,0.0,0.120353,1.0
7863,Kansas,Wyandotte,Kansas City,2014-03-28,61.42857142857143,5.392500000000027,1013.4166666666666,3.3333333333333335,208.33333333333334,9.9875,22.0,0.025792,28.0,1.9083335,16.0,0.1801665,2.0
7864,Kansas,Wyandotte,Kansas City,2014-03-29,60.57142857142857,5.9016666666666895,1023.0833333333334,2.3333333333333335,170.83333333333334,10.729167,29.0,0.026458,32.0,1.5875,20.0,0.2108335,2.0
7865,Kansas,Wyandotte,Kansas City,2014-03-30,42.6875,11.894166666666687,1018.8333333333334,4.875,173.33333333333334,8.408333,11.0,0.035542,40.0,0.7875,1.0,0.2822085,3.0
7866,Kansas,Wyandotte,Kansas City,2014-03-31,35.22727272727273,18.639166666666693,1006.0,7.833333333333333,191.66666666666666,5.995833,8.0,0.012542,38.0,0.6375,1.0,0.2387705,3.0
7867,Kansas,Wyandotte,Kansas City,2014-04-01,40.333333333333336,6.102916666666684,1016.25,4.0,207.5,7.875,12.0,0.0145,31.0,3.2458335,33.0,0.1915,2.0
7868,Kansas,Wyandotte,Kansas City,2014-04-02,69.21739130434783,9.185291666666691,1012.7916666666666,4.833333333333333,75.83333333333333,12.658333,15.0,0.014167,20.0,0.5229165,1.0,0.23731249999999998,3.0
7869,Kansas,Wyandotte,Kansas City,2014-04-03,83.125,13.511666666666692,1003.25,3.3333333333333335,106.66666666666667,10.495833,21.0,0.014792,27.0,5.2979164999999995,37.0,0.249854,3.0
7870,Kansas,Wyandotte,Kansas City,2014-04-04,64.45833333333333,5.245000000000026,1012.9583333333334,6.333333333333333,304.1666666666667,7.742857,33.0,0.0255,36.0,0.044156,0.0,0.219837,5.0
7871,Kansas,Wyandotte,Kansas City,2014-04-05,56.75,5.231250000000024,1021.125,1.375,78.75,16.5625,35.0,0.02725,40.0,0.9708334999999999,6.0,0.45610399999999995,9.0
7872,Kansas,Wyandotte,Kansas City,2014-04-06,39.78947368421053,11.117916666666687,1015.5833333333334,2.0833333333333335,117.5,18.5375,40.0,0.022292,40.0,0.8875,4.0,0.3471875,6.0
7873,Kansas,Wyandotte,Kansas City,2014-04-07,49.875,12.080416666666691,1008.7083333333334,2.1666666666666665,173.75,13.3625,31.0,0.035625,47.0,0.9020835,7.0,0.30120800000000003,6.0
7874,Kansas,Wyandotte,Kansas City,2014-04-08,49.68181818181818,11.058750000000025,1013.3333333333334,4.416666666666667,329.5833333333333,4.6625,11.0,0.032667,40.0,0.1395835,0.0,0.196,2.0
7875,Kansas,Wyandotte,Kansas City,2014-04-09,40.63636363636363,11.44958333333336,1017.2083333333334,3.4166666666666665,142.5,13.966667,30.0,0.04275,67.0,0.4729165,1.0,0.329042,5.0
7876,Kansas,Wyandotte,Kansas City,2014-04-10,36.666666666666664,18.503333333333355,1008.9166666666666,6.083333333333333,147.5,12.020833,35.0,0.029625,40.0,0.6520835,3.0,0.310771,5.0
7877,Kansas,Wyandotte,Kansas City,2014-04-11,39.38095238095238,14.231666666666685,1016.375,1.5416666666666667,60.0,19.166667,41.0,0.032042,45.0,1.1,6.0,0.400875,7.0
7878,Kansas,Wyandotte,Kansas City,2014-04-12,51.333333333333336,20.141250000000024,1008.5833333333334,4.958333333333333,157.08333333333334,7.875,16.0,0.038375,42.0,1.1875,13.0,0.266542,3.0
7879,Kansas,Wyandotte,Kansas City,2014-04-13,65.58333333333333,19.700416666666694,1001.3333333333334,4.375,184.16666666666666,6.1,16.0,0.027,27.0,0.8958335,13.0,0.21552100000000002,3.0
7880,Kansas,Wyandotte,Kansas City,2014-04-14,68.08695652173913,2.8741666666666816,1013.1666666666666,6.666666666666667,334.5833333333333,3.791667,14.0,0.028458,34.0,0.3229165,3.0,0.193146,2.0
7881,Kansas,Wyandotte,Kansas City,2014-04-15,45.4,4.448750000000021,1021.7083333333334,1.9166666666666667,128.125,13.42381,27.0,0.033792,42.0,0.5789475,3.0,0.329623,6.0
7882,Kansas,Wyandotte,Kansas City,2014-04-16,37.38095238095238,11.025416666666693,1014.875,7.666666666666667,177.5,5.2375,8.0,0.040208,47.0,0.9905845,4.0,0.2091665,2.0
7883,Kansas,Wyandotte,Kansas City,2014-04-17,59.27777777777778,7.336250000000024,1021.4166666666666,3.3333333333333335,242.5,15.333333,35.0,0.014458,22.0,5.3461035,24.0,0.2522085,5.0
7884,Kansas,Wyandotte,Kansas City,2014-04-18,61.333333333333336,8.690833333333357,1025.0833333333333,1.0416666666666667,59.166666666666664,20.679167,29.0,0.030458,46.0,4.4375,40.0,0.46829200000000004,8.0
7885,Kansas,Wyandotte,Kansas City,2014-04-19,42.125,16.80083333333335,1020.5416666666666,4.625,163.75,9.854167,23.0,0.044167,58.0,0.8104165000000001,1.0,0.2955415,3.0
7886,Kansas,Wyandotte,Kansas City,2014-04-20,45.791666666666664,19.254229166666683,1017.375,3.3333333333333335,156.66666666666666,9.65,15.0,0.042833,54.0,0.5833335,0.0,0.301292,5.0
7887,Kansas,Wyandotte,Kansas City,2014-04-21,63.375,19.387916666666694,1015.0833333333334,2.9166666666666665,203.33333333333334,8.645833,18.0,0.038833,44.0,1.4977274999999999,10.0,0.271167,5.0
7888,Kansas,Wyandotte,Kansas City,2014-04-22,41.94444444444444,15.598333333333358,1018.4166666666666,3.125,146.66666666666666,9.595833,32.0,0.035792,45.0,2.34026,19.0,0.2125625,3.0
7889,Kansas,Wyandotte,Kansas City,2014-04-23,37.68181818181818,16.05458333333335,1014.375,3.9583333333333335,115.0,9.1,22.0,0.044333,49.0,1.831061,13.0,0.2405835,3.0
7890,Kansas,Wyandotte,Kansas City,2014-04-24,57.833333333333336,17.546666666666695,1004.5,4.75,186.25,9.325,21.0,0.026458,38.0,0.441558,1.0,0.24433349999999998,3.0
7891,Kansas,Wyandotte,Kansas City,2014-04-25,59.708333333333336,14.719166666666688,1011.5,3.0,225.83333333333334,10.545833,17.0,0.036625,46.0,0.5261905,1.0,0.3008955,5.0
7892,Kansas,Wyandotte,Kansas City,2014-04-26,42.833333333333336,18.442916666666683,1007.75,4.166666666666667,170.83333333333334,9.1375,13.0,0.038167,46.0,0.4770835,0.0,0.2337295,3.0
7893,Kansas,Wyandotte,Kansas City,2014-04-27,62.291666666666664,20.254583333333358,998.625,4.5,135.41666666666666,5.2875,14.0,0.029833,31.0,0.6937500000000001,7.0,0.221875,3.0
7894,Kansas,Wyandotte,Kansas City,2014-04-28,69.16666666666667,15.315833333333353,993.875,5.666666666666667,184.16666666666666,5.383333,10.0,0.021167,25.0,0.3375,0.0,0.284292,3.0
7895,Kansas,Wyandotte,Kansas City,2014-04-29,72.20833333333333,12.574316666666684,1004.0416666666666,4.75,254.20833333333334,5.979167,10.0,0.018375,23.0,0.75,7.0,0.27120849999999996,5.0
7896,Kansas,Wyandotte,Kansas City,2014-04-30,62.125,9.09431250000002,1025.3333333333333,5.833333333333333,317.2916666666667,2.87619,7.0,0.033208,37.0,0.7694805,3.0,0.18815199999999999,2.0
7897,Kansas,Wyandotte,Kansas City,2014-05-01,55.625,9.595833333333358,1028.0416666666667,4.833333333333333,303.3333333333333,4.820833,24.0,0.022917,28.0,0.4979165,3.0,0.1994375,2.0
7898,Kansas,Wyandotte,Kansas City,2014-05-02,62.666666666666664,10.30102083333336,1026.9583333333333,2.7916666666666665,276.5833333333333,11.729167,24.0,0.032375,47.0,0.525,1.0,0.31585399999999997,6.0
7899,Kansas,Wyandotte,Kansas City,2014-05-03,45.0,15.874125000000022,1023.9166666666666,2.1666666666666665,195.75,15.691667,28.0,0.03125,50.0,3.3291665,17.0,0.35525,6.0
7900,Kansas,Wyandotte,Kansas City,2014-05-04,49.041666666666664,19.903697916666683,1015.1666666666666,2.5416666666666665,101.91666666666667,12.483333,27.0,0.034792,67.0,5.1375,37.0,0.257,3.0
7901,Kansas,Wyandotte,Kansas City,2014-05-05,41.75,22.65250000000002,1004.0,1.5416666666666667,140.83333333333334,17.391667,42.0,0.041417,87.0,2.3833335,17.0,0.2918545,5.0
7902,Kansas,Wyandotte,Kansas City,2014-05-06,49.0,22.421963044416696,1003.7916666666666,2.75,128.16666666666666,11.329167,26.0,0.043,67.0,12.8791665,75.0,0.239104,3.0
7903,Kansas,Wyandotte,Kansas City,2014-05-07,53.416666666666664,26.035708333333357,999.875,3.875,192.25,5.558333,8.0,0.044208,48.0,1.125,3.0,0.2172085,3.0
7904,Kansas,Wyandotte,Kansas City,2014-05-08,60.666666666666664,23.908333333333356,1004.8333333333334,3.8333333333333335,178.70833333333334,6.5875,14.0,0.032125,34.0,0.7958335000000001,1.0,0.229354,3.0
7905,Kansas,Wyandotte,Kansas City,2014-05-09,62.416666666666664,16.91291666666669,1009.0,2.2083333333333335,252.20833333333334,10.525,40.0,0.02175,38.0,1.1729165,9.0,0.267979,6.0
7906,Kansas,Wyandotte,Kansas City,2014-05-10,60.083333333333336,18.854958333333354,1007.6666666666666,2.5,169.20833333333334,14.1,29.0,0.034958,48.0,0.9791665,7.0,0.3439585,7.0
7907,Kansas,Wyandotte,Kansas City,2014-05-11,64.125,23.53166666666669,1005.9583333333334,5.208333333333333,153.54166666666666,4.1375,15.0,0.03025,33.0,0.8229165,4.0,0.201917,3.0
7908,Kansas,Wyandotte,Kansas City,2014-05-12,75.33333333333333,22.07912500000002,1004.0416666666666,4.25,207.91666666666666,4.975,12.0,0.017292,19.0,0.2395835,0.0,0.2140415,3.0
7909,Kansas,Wyandotte,Kansas City,2014-05-13,76.58333333333333,11.76029166666669,1013.7916666666666,3.125,308.9166666666667,4.4875,14.0,0.025917,33.0,0.5270835,1.0,0.1838125,2.0
7910,Kansas,Wyandotte,Kansas City,2014-05-14,64.08333333333333,11.469333333333351,1020.5416666666666,2.5,152.20833333333334,11.679167,39.0,0.027625,35.0,0.8833335,4.0,0.21066649999999998,3.0
7911,Kansas,Wyandotte,Kansas City,2014-05-15,52.291666666666664,11.338541666666687,1015.0,2.4166666666666665,204.83333333333334,6.442857,17.0,0.034792,44.0,0.6883115,4.0,0.207475,3.0
7912,Kansas,Wyandotte,Kansas City,2014-05-16,54.833333333333336,8.713541666666687,1018.2083333333334,1.3333333333333333,234.54166666666666,11.3375,36.0,0.028167,39.0,2.1500000000000004,11.0,0.230896,3.0
7913,Kansas,Wyandotte,Kansas City,2014-05-17,62.916666666666664,10.55958333333335,1020.0416666666666,0.9583333333333334,205.875,12.983333,42.0,0.028083,49.0,1.8458335,23.0,0.3514585,7.0
7914,Kansas,Wyandotte,Kansas City,2014-05-18,56.916666666666664,13.565416666666692,1020.125,1.875,125.45833333333333,10.125,31.0,0.037208,43.0,0.6416664999999999,1.0,0.376604,10.0
7915,Kansas,Wyandotte,Kansas City,2014-05-19,61.583333333333336,20.265416666666688,1011.4583333333334,4.5,164.20833333333334,5.0,8.0,0.041458,46.0,0.5083335,1.0,0.2041665,2.0
